PID,Tx-0,Tx-1,Tx-2,Tx-3,Tx-4,Tx-5,Tx-6,Tx-7,Tx-8,Tx-9,Tx-10,Tx-11,Tx-12,Tx-13,Tx-14,Tx-15,Tx-16,Tx-17,Tx-18,Tx-19,Tx-20,Tx-21,Tx-22,Tx-23,Tx-24,Tx-25,Tx-26,Tx-27,Tx-28,Tx-29,Tx-30,Tx-31,Tx-32,Tx-33,Tx-34,Tx-35,Tx-36,Tx-37,Tx-38,Tx-39,Tx-40,Tx-41,Tx-42,Tx-43,Tx-44,Tx-45,Tx-46,Tx-47,Tx-48,Tx-49,Tx-50,Tx-51,Tx-52,Tx-53,Tx-54,Tx-55,Tx-56,Tx-57,Tx-58,Tx-59,Tx-60,Tx-61,Tx-62,Tx-63,Tx-64,Tx-65,Tx-66,Tx-67,Tx-68,Tx-69,Tx-70,Tx-71,Tx-72,Tx-73,Tx-74,Tx-75,Tx-76,Tx-77,Tx-78,Tx-79,Tx-80,Tx-81,Tx-82,Tx-83,Tx-84,Tx-85,Tx-86,Tx-87,Tx-88,Tx-89,Tx-90,Tx-91,Tx-92,Tx-93,Tx-94,Tx-95,Tx-96,Tx-97,Tx-98,Tx-99,Tx-100,Tx-101,Tx-102,Tx-103,Tx-104,Tx-105,Tx-106,Tx-107,Tx-108,Tx-109,Tx-110,Tx-111,Tx-112,Tx-113,Tx-114,Tx-115,Tx-116,Tx-117,Tx-118,Tx-119,Tx-120,Tx-121,Tx-122,Tx-123,Tx-124,Tx-125,Tx-126,Tx-127,Tx-128,Tx-129,Tx-130,Tx-131,Tx-132,Tx-133,Tx-134,Tx-135,Tx-136,Tx-137,Tx-138,Tx-139,Tx-140,Tx-141,Tx-142,Tx-143,Tx-144
316,0.0152387402641,0.0802573653911,0.000338638672536,0.000338638672536,0.000338638672536,0.493396545886,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.0612935997291,0.000338638672536,0.0260751777853,0.000338638672536,0.00169319336268,0.000338638672536,0.000338638672536,0.000338638672536,0.00575685743312,0.00169319336268,0.000338638672536,0.00440230274297,0.000338638672536,0.00711141212326,0.00982052150356,0.00575685743312,0.000338638672536,0.000338638672536,0.00304774805283,0.00304774805283,0.0165932949543,0.000338638672536,0.00575685743312,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.103284795124,0.000338638672536,0.000338638672536,0.00169319336268,0.00304774805283,0.0165932949543,0.000338638672536,0.000338638672536,0.000338638672536,0.00575685743312,0.00304774805283,0.000338638672536,0.00846596681341,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.013884185574,0.00169319336268,0.00440230274297,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.013884185574,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.00304774805283,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.0165932949543,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.00304774805283,0.000338638672536,0.00711141212326,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.000338638672536,0.00169319336268,0.000338638672536,0.000338638672536,0.00169319336268,0.00304774805283,0.000338638672536,0.00406366407044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0684210526316,0.0,0.000404858299595,0.0,0.476518218623,0.0230769230769,0.0,0.0,0.0,0.0,0.0,0.000404858299595,0.0,0.000404858299595,0.000404858299595,0.0,0.000404858299595,0.0,0.0,0.000404858299595,0.0230769230769,0.000404858299595,0.0344129554656,0.0,0.0117408906883,0.000404858299595,0.000404858299595,0.0,0.000404858299595,0.000404858299595,0.0117408906883,0.0457489878543,0.0,0.000404858299595,0.0,0.0,0.0,0.0,0.136437246964,0.0,0.0,0.0,0.000404858299595,0.0230769230769,0.0,0.0,0.0,0.000404858299595,0.000404858299595,0.0,0.000404858299595,0.0,0.000404858299595,0.0,0.0117408906883,0.0,0.000404858299595,0.0,0.0,0.0,0.000404858299595,0.0,0.000404858299595,0.0230769230769,0.0,0.0,0.000404858299595,0.0,0.0,0.0,0.0,0.000404858299595,0.0,0.0,0.0,0.000404858299595,0.000404858299595,0.0,0.0,0.0,0.0,0.0,0.000404858299595,0.0,0.0,0.000404858299595,0.0230769230769,0.0,0.0,0.000404858299595,0.0,0.0,0.000404858299595,0.0,0.0,0.0,0.0,0.000404858299595,0.0,0.000404858299595,0.0,0.0,0.0,0.0,0.0117408906883,0.000404858299595,0.0,0.0,0.000404858299595,0.0,0.0,0.000404858299595,0.0,0.0117408906883,0.0,0.000404858299595,0.000404858299595,0.000404858299595,0.000404858299595,0.0,0.0,0.000404858299595,0.0,0.000404858299595,0.0230769230769,0.0,0.0,0.000404858299595,0.000404858299595,0.0,0.0230769230769,0.0,0.0,0.000404858299595,0.000404858299595,0.000404858299595,0.000404858299595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.016077170418,0.101822079314,0.0,0.000357270453733,0.0,0.477670596642,0.00178635226867,0.000357270453733,0.0,0.000357270453733,0.0,0.0,0.032154340836,0.000357270453733,0.0418006430868,0.000357270453733,0.0,0.000357270453733,0.0032154340836,0.000357270453733,0.000357270453733,0.0132190067881,0.0032154340836,0.0117899249732,0.0,0.00464451589854,0.00464451589854,0.0103608431583,0.000357270453733,0.0032154340836,0.0032154340836,0.00607359771347,0.0103608431583,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.100035727045,0.0,0.0,0.00178635226867,0.0032154340836,0.0189353340479,0.0,0.0,0.0032154340836,0.000357270453733,0.0032154340836,0.0,0.0132190067881,0.0,0.000357270453733,0.0,0.00178635226867,0.000357270453733,0.0032154340836,0.0,0.000357270453733,0.0,0.000357270453733,0.0,0.00178635226867,0.0175062522329,0.0,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.0,0.000357270453733,0.0032154340836,0.00178635226867,0.0,0.000357270453733,0.000357270453733,0.000357270453733,0.0,0.000357270453733,0.0,0.000357270453733,0.0,0.000357270453733,0.000357270453733,0.00178635226867,0.00178635226867,0.00178635226867,0.0,0.000357270453733,0.000357270453733,0.0,0.0,0.000357270453733,0.000357270453733,0.000357270453733,0.0,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.0,0.000357270453733,0.000357270453733,0.0032154340836,0.000357270453733,0.0,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.0217934976777,0.00178635226867,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.0032154340836,0.000357270453733,0.0,0.000357270453733,0.0,0.000357270453733,0.0146480886031,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.0075026795284,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.000357270453733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.012118986412,0.0444362835108,0.000367242012486,0.000367242012486,0.000367242012486,0.546823356592,0.00330517811238,0.000367242012486,0.00183621006243,0.000367242012486,0.0,0.000367242012486,0.0444362835108,0.000367242012486,0.0517811237606,0.000367242012486,0.00330517811238,0.000367242012486,0.00624311421227,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0,0.00624311421227,0.00771208226221,0.012118986412,0.000367242012486,0.000367242012486,0.000367242012486,0.00330517811238,0.012118986412,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.114946749908,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0238707308116,0.00183621006243,0.000367242012486,0.000367242012486,0.00183621006243,0.000367242012486,0.000367242012486,0.00477414616232,0.0,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0268086669115,0.0,0.00330517811238,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.00330517811238,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.00330517811238,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0179948586118,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.00330517811238,0.000367242012486,0.0,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.000367242012486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0305936073059,0.0429223744292,0.000456621004566,0.000456621004566,0.000456621004566,0.407305936073,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.00319634703196,0.000456621004566,0.0237442922374,0.0237442922374,0.0785388127854,0.000456621004566,0.00319634703196,0.000456621004566,0.000456621004566,0.000456621004566,0.0292237442922,0.000456621004566,0.000456621004566,0.00730593607306,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.00319634703196,0.000456621004566,0.000456621004566,0.000456621004566,0.0141552511416,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.189497716895,0.000456621004566,0.000456621004566,0.000456621004566,0.00182648401826,0.0168949771689,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.0,0.000456621004566,0.000456621004566,0.000456621004566,0.00730593607306,0.00867579908676,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.0456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.0,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.0,0.000456621004566,0.000456621004566,0.00593607305936,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.00456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.000456621004566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.00794044665012,0.0898263027295,0.0,0.000496277915633,0.0,0.469478908189,0.00794044665012,0.000496277915633,0.0,0.000496277915633,0.0,0.0,0.0302729528536,0.0,0.00794044665012,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.00794044665012,0.000496277915633,0.0228287841191,0.0,0.00794044665012,0.00794044665012,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.0153846153846,0.0153846153846,0.000496277915633,0.000496277915633,0.000496277915633,0.00794044665012,0.000496277915633,0.000496277915633,0.0898263027295,0.0,0.0,0.000496277915633,0.000496277915633,0.0377171215881,0.0,0.0,0.000496277915633,0.000496277915633,0.00794044665012,0.0,0.000496277915633,0.0,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.00794044665012,0.0,0.00794044665012,0.0,0.000496277915633,0.0,0.000496277915633,0.0228287841191,0.0,0.0,0.000496277915633,0.000496277915633,0.0,0.0,0.000496277915633,0.00794044665012,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.0,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.00794044665012,0.0,0.0,0.000496277915633,0.0,0.0,0.000496277915633,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.000496277915633,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.00794044665012,0.00794044665012,0.0153846153846,0.0,0.000496277915633,0.000496277915633,0.0,0.0,0.0228287841191,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.00794044665012,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.000496277915633,0.000496277915633,0.000496277915633,0.0,0.000496277915633,0.000496277915633,0.0153846153846,0.000496277915633,0.000496277915633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0187085093543,0.163548581774,0.0,0.00060350030175,0.0,0.362703681352,0.00060350030175,0.0,0.0,0.0,0.0,0.0,0.0368135184068,0.0,0.00060350030175,0.00060350030175,0.0,0.009656004828,0.0,0.0,0.00060350030175,0.0368135184068,0.009656004828,0.0187085093543,0.0,0.00060350030175,0.00060350030175,0.00060350030175,0.0,0.00060350030175,0.0187085093543,0.00060350030175,0.0368135184068,0.0,0.00060350030175,0.00060350030175,0.0,0.0,0.0,0.127338563669,0.0,0.0,0.0,0.00060350030175,0.0368135184068,0.0,0.0,0.0,0.00060350030175,0.00060350030175,0.0,0.00060350030175,0.0,0.00060350030175,0.0,0.00060350030175,0.00060350030175,0.00060350030175,0.0,0.0,0.0,0.00060350030175,0.0,0.00060350030175,0.00060350030175,0.0,0.0,0.00060350030175,0.0,0.0,0.0,0.00060350030175,0.00060350030175,0.0,0.0,0.0,0.009656004828,0.00060350030175,0.0,0.00060350030175,0.0,0.0,0.0,0.00060350030175,0.0,0.0,0.00060350030175,0.009656004828,0.0,0.0,0.00060350030175,0.0,0.0,0.009656004828,0.0,0.0,0.0,0.0,0.00060350030175,0.0,0.00060350030175,0.0,0.0,0.0,0.0,0.0187085093543,0.00060350030175,0.0,0.0,0.00060350030175,0.0,0.0,0.009656004828,0.0,0.00060350030175,0.0,0.00060350030175,0.00060350030175,0.00060350030175,0.00060350030175,0.0,0.0,0.00060350030175,0.0,0.00060350030175,0.0187085093543,0.0,0.0,0.00060350030175,0.00060350030175,0.0,0.0187085093543,0.0,0.0,0.00060350030175,0.00060350030175,0.00060350030175,0.00060350030175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.14527027027,0.0,0.000482625482625,0.0,0.449324324324,0.0149613899614,0.0,0.0,0.0,0.0,0.0,0.000482625482625,0.0,0.0149613899614,0.000482625482625,0.0,0.000482625482625,0.0,0.0,0.000482625482625,0.0149613899614,0.000482625482625,0.0294401544402,0.0,0.000482625482625,0.000482625482625,0.0294401544402,0.0,0.000482625482625,0.000482625482625,0.000482625482625,0.000482625482625,0.0,0.000482625482625,0.0,0.0,0.0,0.0,0.14527027027,0.0,0.0,0.0,0.000482625482625,0.0439189189189,0.0,0.0,0.0,0.000482625482625,0.000482625482625,0.0,0.0294401544402,0.0,0.000482625482625,0.0,0.000482625482625,0.0,0.000482625482625,0.0,0.0,0.0,0.000482625482625,0.0,0.000482625482625,0.0294401544402,0.0,0.0,0.000482625482625,0.0,0.0,0.0,0.0,0.000482625482625,0.0,0.0,0.0,0.000482625482625,0.000482625482625,0.0,0.0,0.0,0.0,0.0,0.000482625482625,0.0,0.0,0.000482625482625,0.000482625482625,0.0,0.0,0.000482625482625,0.0,0.0,0.000482625482625,0.0,0.0,0.0,0.0,0.000482625482625,0.0,0.000482625482625,0.0,0.0,0.0,0.0,0.000482625482625,0.000482625482625,0.0,0.0,0.000482625482625,0.0,0.0,0.0149613899614,0.0,0.000482625482625,0.0,0.000482625482625,0.000482625482625,0.0149613899614,0.000482625482625,0.0,0.0,0.000482625482625,0.0,0.000482625482625,0.000482625482625,0.0,0.0,0.000482625482625,0.000482625482625,0.0,0.000482625482625,0.0,0.0,0.000482625482625,0.000482625482625,0.000482625482625,0.000482625482625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0297997068881,0.0884220810943,0.0,0.000488519785051,0.0,0.484123106986,0.000488519785051,0.0,0.0,0.0,0.0,0.0,0.000488519785051,0.0,0.0297997068881,0.000488519785051,0.0,0.000488519785051,0.0,0.0,0.000488519785051,0.0151441133366,0.000488519785051,0.000488519785051,0.0,0.000488519785051,0.000488519785051,0.0151441133366,0.0,0.000488519785051,0.000488519785051,0.000488519785051,0.000488519785051,0.0,0.000488519785051,0.000488519785051,0.0,0.0,0.0,0.110405471422,0.0,0.0,0.0,0.000488519785051,0.0591108939912,0.0,0.0,0.0,0.000488519785051,0.000488519785051,0.0,0.0297997068881,0.0,0.000488519785051,0.0,0.000488519785051,0.000488519785051,0.000488519785051,0.0,0.0,0.0,0.000488519785051,0.0,0.000488519785051,0.0371275036639,0.0,0.0,0.000488519785051,0.0,0.0,0.0,0.000488519785051,0.000488519785051,0.0,0.0,0.0,0.000488519785051,0.000488519785051,0.0,0.000488519785051,0.0,0.0,0.0,0.000488519785051,0.0,0.0,0.000488519785051,0.000488519785051,0.0,0.0,0.000488519785051,0.0,0.0,0.000488519785051,0.0,0.0,0.0,0.0,0.000488519785051,0.0,0.0151441133366,0.0,0.0,0.0,0.0,0.000488519785051,0.000488519785051,0.0,0.0,0.000488519785051,0.0,0.0,0.0297997068881,0.0,0.000488519785051,0.0,0.000488519785051,0.000488519785051,0.000488519785051,0.000488519785051,0.0,0.0,0.000488519785051,0.0,0.000488519785051,0.0151441133366,0.0,0.0,0.000488519785051,0.000488519785051,0.0,0.000488519785051,0.0,0.0,0.000488519785051,0.000488519785051,0.000488519785051,0.0151441133366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.161824051655,0.0,0.000403551251009,0.0,0.436238902341,0.0,0.0,0.0,0.0,0.0,0.0,0.0326876513317,0.0,0.0165456012914,0.000403551251009,0.0,0.000403551251009,0.0,0.0,0.000403551251009,0.0246166263115,0.000403551251009,0.0165456012914,0.0,0.000403551251009,0.00847457627119,0.0326876513317,0.0,0.000403551251009,0.000403551251009,0.0165456012914,0.000403551251009,0.0,0.000403551251009,0.0,0.0,0.0,0.0,0.0972558514931,0.0,0.0,0.0,0.000403551251009,0.0246166263115,0.0,0.0,0.0,0.000403551251009,0.000403551251009,0.0,0.00847457627119,0.0,0.000403551251009,0.0,0.000403551251009,0.0,0.000403551251009,0.0,0.0,0.0,0.00847457627119,0.0,0.000403551251009,0.0246166263115,0.0,0.0,0.000403551251009,0.0,0.0,0.0,0.0,0.000403551251009,0.0,0.0,0.0,0.000403551251009,0.000403551251009,0.0,0.0,0.0,0.0,0.0,0.000403551251009,0.0,0.0,0.000403551251009,0.000403551251009,0.0,0.0,0.000403551251009,0.0,0.0,0.000403551251009,0.0,0.0,0.0,0.0,0.000403551251009,0.0,0.0,0.0,0.0,0.0,0.0,0.0165456012914,0.0,0.0,0.0,0.000403551251009,0.0,0.0,0.0326876513317,0.0,0.000403551251009,0.0,0.000403551251009,0.000403551251009,0.000403551251009,0.000403551251009,0.0,0.0,0.000403551251009,0.0,0.000403551251009,0.0165456012914,0.0,0.0,0.000403551251009,0.000403551251009,0.0,0.000403551251009,0.0,0.0,0.000403551251009,0.000403551251009,0.0,0.00847457627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.00181884321571,0.13313932339,0.000363768643143,0.000363768643143,0.000363768643143,0.47799199709,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.0,0.000363768643143,0.015278283012,0.000363768643143,0.000727537286286,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.00109130592943,0.00436522371772,0.000363768643143,0.0312841033103,0.00109130592943,0.00109130592943,0.000363768643143,0.0396507821026,0.000363768643143,0.0116405965806,0.00145507457257,0.00181884321571,0.00145507457257,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.0963986904329,0.00145507457257,0.000363768643143,0.000363768643143,0.000363768643143,0.01273190251,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.0240087304474,0.0,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.0,0.000363768643143,0.000363768643143,0.00145507457257,0.000363768643143,0.000363768643143,0.0549290651146,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.0,0.000363768643143,0.000363768643143,0.000363768643143,0.00181884321571,0.000363768643143,0.000363768643143,0.00109130592943,0.0,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.00145507457257,0.002546380502,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.00618406693343,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.002546380502,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.0,0.000363768643143,0.000363768643143,0.00109130592943,0.0272826482357,0.000363768643143,0.000363768643143,0.000727537286286,0.000363768643143,0.000363768643143,0.00145507457257,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.000363768643143,0.002546380502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.00935628742515,0.0991766467066,0.00261976047904,0.000374251497006,0.000374251497006,0.474176646707,0.00261976047904,0.000374251497006,0.000374251497006,0.000374251497006,0.0,0.000374251497006,0.0340568862275,0.000374251497006,0.0160928143713,0.000374251497006,0.000374251497006,0.000374251497006,0.00486526946108,0.000374251497006,0.000374251497006,0.0205838323353,0.00261976047904,0.0273203592814,0.0,0.00486526946108,0.00261976047904,0.0116017964072,0.000374251497006,0.00935628742515,0.00261976047904,0.00486526946108,0.00711077844311,0.000374251497006,0.00486526946108,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.0924401197605,0.000374251497006,0.0,0.000374251497006,0.00261976047904,0.0138473053892,0.0,0.0,0.000374251497006,0.000374251497006,0.00261976047904,0.0,0.0340568862275,0.0,0.000374251497006,0.0,0.00711077844311,0.000374251497006,0.00261976047904,0.0,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.0318113772455,0.0,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.0,0.000374251497006,0.000374251497006,0.000374251497006,0.00486526946108,0.000374251497006,0.000374251497006,0.000374251497006,0.0,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.00261976047904,0.000374251497006,0.000374251497006,0.000374251497006,0.0,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.0,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.00261976047904,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.00935628742515,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.0,0.000374251497006,0.0,0.00261976047904,0.00261976047904,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.000374251497006,0.0116017964072,0.000374251497006,0.000374251497006,0.000374251497006,0.00261976047904,0.000374251497006,0.000374251497006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0130007027407,0.0899508081518,0.0,0.000351370344343,0.0,0.459943780745,0.000351370344343,0.000351370344343,0.0,0.0,0.0,0.0,0.0298664792691,0.0,0.00878425860857,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.0298664792691,0.0,0.00878425860857,0.000351370344343,0.0298664792691,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.00878425860857,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.0,0.00456781447646,0.130007027407,0.0,0.0,0.0,0.000351370344343,0.0509486999297,0.0,0.0,0.000351370344343,0.000351370344343,0.00456781447646,0.0,0.0130007027407,0.0,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.0,0.0,0.000351370344343,0.0,0.000351370344343,0.0340829234013,0.0,0.0,0.000351370344343,0.0,0.0,0.0,0.000351370344343,0.000351370344343,0.0,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.000351370344343,0.0,0.000351370344343,0.0,0.0130007027407,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.0,0.0,0.000351370344343,0.0,0.0,0.000351370344343,0.000351370344343,0.0,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.0,0.0,0.0298664792691,0.000351370344343,0.000351370344343,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.0,0.000351370344343,0.0,0.000351370344343,0.00878425860857,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.00878425860857,0.0,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.000351370344343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
